review_id,review_text,star_rating,date,business_name,business_category,platform,aspects,aspect_sentiments
915,مطعم محترم والخدمه محترمه جدا والاكل كويس والاسعار مابقتش تفرق كتير,4,قبل 3 أيام,مطعم الدهان,مطعم,google_maps,"[""ambiance"", ""service"", ""food"", ""price""]","{""ambiance"": ""positive"", ""service"": ""positive"", ""food"": ""positive"", ""price"": ""neutral""}"
832,"We truly appreciate this restaurant and have enjoyed dining here many times. However, the quality has not been consistent. On several visits, the food did not seem freshly prepared and the salad was not as fresh as expected. The service also varies compared to our first experience, which was much better. As foreigners, we sometimes felt overlooked, which was disappointing. We sincerely hope the management can improve consistency in both food and service, because this place has great potential.

نحن نحب هذا المطعم وقد تناولنا الطعام فيه مرات عديدة، لكن للأسف الجودة ليست ثابتة. في بعض الزيارات، لم يكن الطعام يبدو طازجًا كما ينبغي، والسلطة لم تكن طازجة أيضًا. كما أن الخدمة تختلف عن تجربتنا الأولى التي كانت أفضل بكثير. وأحيانًا شعرنا كأجانب بأننا غير مُقدَّرين، وهذا كان محبطًا. نأمل بصدق أن يعمل الإدارة على تحسين ثبات الجودة في الطعام والخدمة، لأن هذا المكان لديه إمكانات رائعة.",1,قبل 3 أيام,مطعم العودة,مطعم مأكولات الشرق الأوسط,google_maps,"[""food"", ""service""]","{""food"": ""negative"", ""service"": ""negative""}"
6560,متعبه جدا من خلال خدمة العملاء,1,2026-03-02 00:00:00,Careem,transport,play_store,"[""service""]","{""service"": ""negative""}"
6745,لي ساعه ونص انتظر قبول مشوار و حاولت اتواصل مع الدعم ولا احد يرد و تقييم تجربتي للتطبيق زفت و سيء يعني حتى رقم تواصل مافي ايش القرف ذا,1,2026-02-02 00:00:00,Careem,transport,play_store,"[""service"", ""app_experience""]","{""service"": ""negative"", ""app_experience"": ""negative""}"
9783,أسوأ تطبيق وأسوأ تجربة تطبيق فاشل ويضع مصلحة أصحاب الشركات أعلى من مصلحة العملاء وسوف احذفه ولن اتعامل به ابداً وفيه بدائله مميزة وكثيرة وافضل في الخدمة والأسعار وجربوهم تجربتي مع بوكينج غير جيدة ولا فيها انصاف ولا حيادية,1,2026-02-04 00:00:00,Booking,travel,play_store,"[""app_experience"", ""service"", ""price""]","{""app_experience"": ""negative"", ""service"": ""negative"", ""price"": ""negative""}"
7386,حلو,5,2026-03-10 00:00:00,Jumia,ecommerce,play_store,"[""general""]","{""general"": ""positive""}"
3340,"أول تجربة وغالبا الأخيرة، طلبت دليفري جالي بعد  ،
اكتر من ساعتين،  وكنت عايز اكنسل الاورد،لكن رقمهم مبيردش خالص تاني، والاوردر حرفيا جالي وانا كنت نازل خلاص مالبيت، خدته وكلته تاني يوم،
تجربة سيئة جدا",2,قبل شهرين,لامور بيتزا,مطعم بيتزا,google_maps,"[""delivery"", ""service""]","{""delivery"": ""negative"", ""service"": ""negative""}"
638,"مطعم فطور غداء عشاء
تم تجربة الفطور
+ طريقة تقديم وطبخ مختلفة تستاهل التجربة.
+ تنوع كبير في الاصناف
- لا توجد مواقف

جودة الأكل  10/09
لذة الأكل     10/10
النظافة        10/10
الجلسة        10/10
الخدمة        10/10
السعر          $$$/$$$$$ مقولة جدا",5,قبل شهر,عيش + ملح,مطعم,google_maps,"[""food"", ""cleanliness"", ""ambiance"", ""service"", ""price""]","{""food"": ""positive"", ""cleanliness"": ""positive"", ""ambiance"": ""positive"", ""service"": ""positive"", ""price"": ""positive""}"
1590,المكان لطيف والجلسات جميله وهادئه والموظفين رائعين لاكن الطعام كان اقل من عادي اتمنى لكم التوفيق,3,قبل شهر,بيلز,مطعم,google_maps,"[""ambiance"", ""service"", ""food""]","{""ambiance"": ""positive"", ""service"": ""positive"", ""food"": ""negative""}"
6525,مفيش كباتن بيضيع وقتنا والآخر محدش بييجي,1,2026-03-10 00:00:00,Careem,transport,play_store,"[""service""]","{""service"": ""negative""}"
2639,"انا طلبت النهارده كانت سيء جدا شندوتش الطعميه الطماطم شيلو عنق الطماطم بطلوا عفانه بقي
سندوتش فيه طماطم والتاني لا اهتموا بالنظافه يا جماعه بطلوا عفانه",1,قبل 4 أشهر,الشبراوي,مطعم فلافل,google_maps,"[""food"", ""cleanliness""]","{""food"": ""negative"", ""cleanliness"": ""negative""}"
7196,الي الان افضل تطبيق طلبت منو من حيث سرعه التوصيل وجوده المنتجات,5,2026-03-09 00:00:00,Noon,ecommerce,play_store,"[""delivery"", ""app_experience""]","{""delivery"": ""positive"", ""app_experience"": ""positive""}"
1415,الاسعار غاليه جدا جدا جدا بصراحة كثيرا آووي,2,قبل شهر,انتخ كافيه العجوزة,مقهى,google_maps,"[""price""]","{""price"": ""negative""}"
1765,الاكل جميل و المكان ممتاز و الاسطاف زوق,5,قبل 4 أيام,قرية جدو,مطعم مأكولات مشوية,google_maps,"[""food"", ""ambiance"", ""service""]","{""food"": ""positive"", ""ambiance"": ""positive"", ""service"": ""positive""}"
7612,كان زمان كويس حاليآ منتجات فرز تاني و عيوب كتير و التوصيل بعد أسبوع أو أكتر و مناديب التوصيل منتهى قلة الذوق و خدمة عملاء سيئة جدآ نون و أمازون أفضل ميت مره,1,2025-12-18 00:00:00,Jumia,ecommerce,play_store,"[""food"", ""delivery"", ""service""]","{""food"": ""negative"", ""delivery"": ""negative"", ""service"": ""negative""}"
9236,زوين بزاف بزاف عزيز عليا,5,2026-03-04 00:00:00,Spotify,entertainment,play_store,"[""general""]","{""general"": ""positive""}"
9763,ممتاز بوكنج يساعدني كثير,5,2026-02-12 00:00:00,Booking,travel,play_store,"[""app_experience""]","{""app_experience"": ""positive""}"
861,‏من أفضل المطاعم اللي افطرت واكلت فيها بحي زهرة المعادي ونشكر الخ الحبيبي مصطفى على حسن الضيافة والاستقبال والكرام الغير مستغرب من اخواننا حبايبنا,5,قبل 3 أسابيع,مطعم زهرة لبنان,مطعم مأكولات لبنانية,google_maps,"[""service""]","{""service"": ""positive""}"
1881,مطعم سوري كويس يعتبر الأفضل في المنطقة,4,قبل شهر,ابو انس السوري الدقي,مطعم مأكولات سورية,google_maps,"[""general""]","{""general"": ""positive""}"
3182,"خدمه سيئة النت يقول لك مجاني وهو ما يشتغل ونكلمهم يصرفونا
أخلاق سيئه وكذب من الموضفين",2,قبل 4 أشهر,فندق بوتيك النيل,فندق,google_maps,"[""service""]","{""service"": ""negative""}"
6708,للاسف حاليا اكو انحدار بمستوى الكباتن ... سابقا كان الكباتن محترمين واسلوبهم مؤدب حاليا لا كثير منهم يسوق ويتكلم بالهاتف بنفس الوقت وبشكل مزعج ومشغل الاغاني بصوت عالي ولمن تطلب منه يطفي الراديو او يترك الهاتف اثناء السياقه ينزعج وينهي الرحلة وينزل الزبون ... يا ريت تنبهون الكباتن انو يكونون محترمين بالتعامل مع الزبون,2,2026-02-06 00:00:00,Careem,transport,play_store,"[""service""]","{""service"": ""negative""}"
2980,المكان overpriced بطريقة مش مستاهلة خالص يعني overpriced بشكل ملحوظ و المكان عادي جدا اقل من العادي ف كل حاجة مش حاجة واو او premium مثلا … منصحش حد بيه,1,قبل 6 أشهر,Shobak Habibi,مطعم,google_maps,"[""price"", ""ambiance""]","{""price"": ""negative"", ""ambiance"": ""negative""}"
8633,الصراحه هو تطبيق حلو وكل حاجه بس لو رجع زي زمان زمان كان تقدر ترجع وتسرع برحتك في الأغنية وكمان ممكن تحمل الاغنية الي انت عاوزها,3,2026-03-11 00:00:00,Anghami,entertainment,play_store,"[""app_experience""]","{""app_experience"": ""neutral""}"
880,المطعم كويس جدًا والأكل طعمه حلو والخدمة ممتازة. حابة أشكر الوايتر حسام تحديدًا، كان ذوق جدًا وهادئ ومحترم، وطريقته في الكلام لطيفة وخلت التجربة أحلى. أكيد هكرر الزيارة,5,قبل شهر,مطعم زهرة لبنان,مطعم مأكولات لبنانية,google_maps,"[""food"", ""service""]","{""food"": ""positive"", ""service"": ""positive""}"
6034,البوتيك حلو  يستحق الزياره بس موقعه غلط هو قدام مطعم ذا مود يارب تنتبهون,3,قبل 3 سنوات,BOUTIQUE 51,متجر ملابس حريمي,google_maps,"[""ambiance""]","{""ambiance"": ""neutral""}"
7694,امازن شركه زباله شغاله في الشعبى ويضحك عليكى بأسعار عاليه شركه زباله جدا,1,2026-03-11 00:00:00,Amazon,ecommerce,play_store,"[""price""]","{""price"": ""negative""}"
9511,اكثر من رائع,5,2026-02-09 00:00:00,Wego,travel,play_store,"[""general""]","{""general"": ""positive""}"
7903,خدمة متستاهلش ربع نجمة طالب الطلب اتلغي مرتين و هرجع انام جنب الفلوس اللي هي مبلغ مش قليل على ما ترجع تاني حاجة قمة السوء,1,2026-02-21 00:00:00,Amazon,ecommerce,play_store,"[""delivery"", ""price""]","{""delivery"": ""negative"", ""price"": ""negative""}"
3956,"عياده جميله
اداء الدكتور فادي كان جميل
تنظيف الجير كان تجربه جميله و سريعه",5,قبل 9 أشهر,دكتور فادى رياض,عِيادة أسنان,google_maps,"[""ambiance"", ""service""]","{""ambiance"": ""positive"", ""service"": ""positive""}"
6472,بجد حاجه سيئه جدا,1,2023-11-19 00:00:00,Elmenus,food_delivery,play_store,"[""general""]","{""general"": ""negative""}"
2521,الشيشة حلوة قوي وفتحي مش بيتأخر في الولعة,4,قبل يوم واحد,صاحب السعاده فرع التجمع,كافيه,google_maps,"[""food"", ""service""]","{""food"": ""positive"", ""service"": ""positive""}"
6952,كابتن محترم,5,2026-03-10 00:00:00,Uber,transport,play_store,"[""service""]","{""service"": ""positive""}"
9102,كل شيء مع الوقت سيصبح يجب دفع ثمن و التطبيق بدأ يحاصر راحة المستمع,1,2026-03-09 00:00:00,Spotify,entertainment,play_store,"[""price"", ""app_experience""]","{""price"": ""negative"", ""app_experience"": ""negative""}"
3244,"والله لن اسامح ان اسامح ما فعلتم بطفلي اخذتوه ليس به شيء داخل غرفة العمليات ذبحتوه
غير انه يوجد فتح في بطنه غير مبرر ما هو السبب وماهي الج ر يمه الطبيه وراء ذلك",1,قبل شهر,مستشفى عين شمس التخصصي العيادات الخارجية شارع الخليفة المأمون,مستشفى متخصص,google_maps,"[""service""]","{""service"": ""negative""}"
8903,تطبيق زفت كل ما اضغط على اغنيه يجيب اغنيه تانيه,1,2026-01-17 00:00:00,Anghami,entertainment,play_store,"[""app_experience""]","{""app_experience"": ""negative""}"
2840,ممتاز,5,قبل شهرين,نيو جاردن بالاس هوتيل,فندق,google_maps,"[""general""]","{""general"": ""positive""}"
6447,التوصيل بيجي متاخر جدا جدا انا طالب اوردر الساعه 3 جاي 5,1,2024-01-01 00:00:00,Elmenus,food_delivery,play_store,"[""delivery""]","{""delivery"": ""negative""}"
5896,شغل نظيف ومرتب مرا مشاءلله حلو مرا نفس الي ابيه بالضبط,5,قبل 7 أشهر,Beauty salon Glowing,صالون تجميل,google_maps,"[""cleanliness"", ""service""]","{""cleanliness"": ""positive"", ""service"": ""positive""}"
7616,جوميا الأسوأ في السوق وغير مهيات للسوق المصري متأخرين جدن ولا انصح بجوميا اي احد تجربتي كانة سيا جدن إهضار الوقة ومجهود ولا يجد دعم حقيقي,1,2025-12-15 00:00:00,Jumia,ecommerce,play_store,"[""delivery"", ""service""]","{""delivery"": ""negative"", ""service"": ""negative""}"
599,"كوستا كوفي من افضل محلات القهوة
المكان ضيق وهو في موقع مهم وزحمة .",3,قبل شهرين,كوستا كافيه,كافيه,google_maps,"[""ambiance""]","{""ambiance"": ""neutral""}"
6206,بجد اشطر دكتور اسنان و عن تجربة ❤️❤️❤️,5,قبل 4 سنوات,Dr Beshoy Malak Dental Clinic | عيادة أسنان دكتور بيشوي ملاك‎,عِيادة أسنان,google_maps,"[""general""]","{""general"": ""positive""}"
1307,"الأكل فوق الروعة وكان كلو فريش وسخن والسعر مقابل الجودة رائع جدا و صاحب المطعم قمة في الزوق في التعامل والاهتمام بالعميل
حقيقيالناس اللي معايا كانت مبسوطة جدا وان شاء اللّه لينا زيارات كتير للمطعم🤍",5,قبل أسبوعين,كبابجي النصر,مطعم مأكولات مشوية,google_maps,"[""food"", ""price"", ""service""]","{""food"": ""positive"", ""price"": ""positive"", ""service"": ""positive""}"
8407,اعلانات وسيء,1,2023-08-27 00:00:00,Aqarmap,real_estate,play_store,"[""app_experience""]","{""app_experience"": ""negative""}"
2637,"حاطين طوب في السندوتشات؟
حسبي الله و نعم الوكيل",2,قبل 3 أشهر,الشبراوي,مطعم فلافل,google_maps,"[""food""]","{""food"": ""negative""}"
7108,والله مره حلو,5,2026-03-12 00:00:00,Noon,ecommerce,play_store,"[""general""]","{""general"": ""positive""}"
2644,المحل كان علم من اعلام التجمع ، كنت بفطر عندهم لمده ثلاث سنوات ، كنت انتظر الاوردر لمده 15 دقيقه من كتر الزحام ، و لكن للاسف المستوي انحدر و المحل أصبح فاضي ، ارجو معالجه الأخطاء لأن المنافسه أصبحت للافضل,1,قبل 10 أشهر,الشبراوي,مطعم فلافل,google_maps,"[""service"", ""food"", ""ambiance""]","{""service"": ""negative"", ""food"": ""negative"", ""ambiance"": ""negative""}"
6549,سيئ في نصب على الكباتن حرام,1,2026-03-06 00:00:00,Careem,transport,play_store,"[""service""]","{""service"": ""negative""}"
1712,"الموسيقى غير مناسبة للمكان وصاحبة جدا
الستاف لطيف
والاكل جيد
والحمام نضيف
والاسعار مناسبة إلى حد ما
حبيت المكان",4,قبل شهر,مقهى بوخارست بلاك,مقهى,google_maps,"[""ambiance"", ""service"", ""food"", ""cleanliness"", ""price""]","{""ambiance"": ""negative"", ""service"": ""positive"", ""food"": ""positive"", ""cleanliness"": ""positive"", ""price"": ""neutral""}"
5584,اشطر دكتور و إيده خفيفة ماشاء اللـه واخلاقة كثير عالية ومتعاون جدا🤍🤍,5,قبل 4 أشهر,Souror Dental Clinic,عِيادة أسنان,google_maps,"[""service""]","{""service"": ""positive""}"
2355,"من احلى وأروع و ارقى المطاعم في التجمع
اكل ممتاز
منيو مميز
قمة النظافة
طاقم عمل بشوش و محترف و مرحب يحببك في المكان اكثر ما انت أصلا حبو
كل ماباجي اروح منو مبسوطة
أتمنالك بجد كل التوفيق و يا رب تفضلو ديما بنفس المستوى",5,تاريخ التعديل: قبل أسبوع,مطعم شاشلك ( التجمع الخامس ) Shashlik Turkish Anatolian Grill Restaurant,مطعم مأكولات تركية,google_maps,"[""food"", ""cleanliness"", ""service"", ""ambiance""]","{""food"": ""positive"", ""cleanliness"": ""positive"", ""service"": ""positive"", ""ambiance"": ""positive""}"
9902,زفت واي تطبيق يفرض إعلان مكره احتقره بشده ولا حتا نجمه,1,2025-12-24 00:00:00,Booking,travel,play_store,"[""app_experience""]","{""app_experience"": ""negative""}"
8585,موقع متخلف وطريقة اضافة اعلان آكثر تخلفا ولا انصح يتثبيته مطلقا كما انه موقع اعلان مدفوع ولا يوجد به اعلانات مجانيه,1,2021-03-18 00:00:00,Aqarmap,real_estate,play_store,"[""app_experience"", ""price""]","{""app_experience"": ""negative"", ""price"": ""negative""}"
7792,خيار الدفع نقداً عند الاستلام لم يعد متاحاً كالسابق لقد كنت اتعامل بهذا الخيار الدفع نقداً عند الاستلام ولكن الان لم يعد متاحاً وهذا امر مخيب للامال,1,2026-03-04 00:00:00,Amazon,ecommerce,play_store,"[""delivery"", ""service""]","{""delivery"": ""negative"", ""service"": ""negative""}"
962,كنت باكل منو زمان وكان كويس جدا بس دلوقت الفراخ  طالعة مش مستويه والباقي كلو طعمو تحس انك بتاكل بلاستيك ولما رجعت الاكل للمطعم حاسبني حطو التومية الي رجعتها مع الحاجات الي بتتحط للناس تاني وسالوني هيا كانت فالتلاجة ولا لا ومسالونيش حتي فتحتها ولا لا منصحش حد ياكل منهم عشان دا قرف وحاسبني عالحتتين الفراخ الي كلتهم بدل ميديني كل الحساب وهوا ساكت وحاسبني علي الكولسلو,1,قبل شهر,تشك تشكن,مطعم دجاج,google_maps,"[""food"", ""service"", ""cleanliness""]","{""food"": ""negative"", ""service"": ""negative"", ""cleanliness"": ""negative""}"
6555,خدمات السحب غير متوفرة مؤقتا حتى... كل مايوصل الوقت للتاريخ المحدد يجددونه بدون سبب حجزو جميع الأموال لن احتفض بسنت واحد عندكم لن اثق بكم مجدداً,1,2026-03-04 00:00:00,Careem,transport,play_store,"[""service"", ""app_experience""]","{""service"": ""negative"", ""app_experience"": ""negative""}"
607,مكان زي العسل والناس زي العسل و حاجه عشره ع عشره,5,قبل يومين (2),Princess Café & Restaurant,مقهى,google_maps,"[""ambiance"", ""service""]","{""ambiance"": ""positive"", ""service"": ""positive""}"
1314,اجمد لحمة ممكن تتاكل في الحياه و خدمة ممتازة جدا و ستاف رايق,5,قبل شهر,كبابجي النصر,مطعم مأكولات مشوية,google_maps,"[""food"", ""service""]","{""food"": ""positive"", ""service"": ""positive""}"
2506,"تم حجزي عن طريق تطبيق المسافر لمدة يومين ودفعت قبل الوصول وعند وصولي الساعه ٨ مساءًً مع العلم وصولي كان متاخر جداً
انصدمت بالغرفة قذرة جداً ومستخدمة و الغرفة متسخه و كلها حشرات و غير صالحة للاستخدام الادمي
اتفاجئت ان جميع النزلاء في الريسبشن منزعجين و يتضاربوا مع المدير لارجاع فلوسهم
الوقاحة فالموضوع عند تصويري للغرفة لضمان ارجاع المبلغ لي
الموظف رفع صوته علي وقال مو من حقك تصوري ؟؟
مو من حقي اصور غرفة كنت راح اعيش فيها ؟!
والتعامل جداً سيء
الحمام مستخدم كانه غرفة مفتوحة فالشارع للجميع
المرايا مستحيل تشوف وجهك فيها
الجدران متكسرة ويطلع منها حشرات
الغبار وريحة السرير لا تطاق
قمت على الفور باخد شنطي وحجزت فندق ثاني كان يوم متعب جداً للاسف
وواضح ان الفندق و الموظفين اهم شي تدفع عن طريق الابلكيشن وطز فيك لان الجميع كانوا يتضاربوا واخذت ارقامهم للتضامن في الشكوى
مو نزيل ولا ٢ الجميييييع بدون استثناء كان مستاء وكانوا مايهتمو ابداً لكلامهم غير الوقاحة و قلة الادب
وواحد كان حيمسك يدي وانا اصور بالجوال لمنعي كانهم بلطجيه او مكان للعصابات
سوف اشتكي تطبيق المسافر لانهم تجاهلو شكوتي
تطبيق المسافر للاسف صار من اسوا التطبيقات حتى خدمة العملاء مايردو الا بطلوع الروح ولو ردو مايعطوك حل",1,قبل شهرين,فندق انديانا,فندق,google_maps,"[""cleanliness"", ""service"", ""ambiance"", ""app_experience"", ""price""]","{""cleanliness"": ""negative"", ""service"": ""negative"", ""ambiance"": ""negative"", ""app_experience"": ""negative"", ""price"": ""negative""}"
5287,تعامل الدكتور جيد.... مستوى الصيدلية متواضع,3,قبل سنة,صيدليات سيف,صيدلية,google_maps,"[""service""]","{""service"": ""neutral""}"
9197,انتو وصلتو لمرحلة اني اختار حتا الاغنيه بفلوس!!! ده مش طبيعي كفايه الاعلانات واني حتا لو عايز اخلي الاغنيه بعد ما تخلص تتعاد هي هي لازم بفلوس كل حاجه فلوس في الاول كانت تطبيق جامد واسطوري دلوقتي بجد بقا وحش اوي اوي اوي اوي اوي,1,2026-03-06 00:00:00,Spotify,entertainment,play_store,"[""app_experience"", ""price""]","{""app_experience"": ""negative"", ""price"": ""negative""}"
1286,موظف الاستقبال علي بدير يرفض طلبنا للشيشه والمشروبات والحلويات ويجبرنا على تناول عشاء اثناء فتره غير العشاء تعامل غير راق نهائيا,1,قبل شهر,Caracas,مطعم مأكولات لبنانية,google_maps,"[""service""]","{""service"": ""negative""}"
3885,الاكل اقل من العادي واسعار مبالغ فيها للغاية، طبقين مكرونة وطبق سلطة نصه خس وجرحير ب٣٠٠٠ جم!! تقريبا! والمفروض مكرونة سي فود فضلت ادور عليه ف المكرونة! مفيش طعم مميز خالص والسلطة فيها صنوبر حاطين ٧ وحدات بالعدد ع وش السلطة ، ومفيش مكان للبيبهات تغير فيه,1,قبل شهرين,مطعم داي بسكاتوري المعادي,مطعم مأكولات إيطالية,google_maps,"[""food"", ""price"", ""ambiance""]","{""food"": ""negative"", ""price"": ""negative"", ""ambiance"": ""negative""}"
3376,"عملت طلب من طلبات وطلبت محشي كرنب مالح اوي وما بيتاكل
وممبار مش مستوي كويس ومالح اوي
والرقاق محروق وناشف ما بيتاكل
ورق عنب بالكوارع ما بيتاكل الطعم مش حلو خالص
والرز المعمر لقيت حتة بلاستيك في الرز
حاجه مقرفة اوي انا رميت الاكل",1,قبل 3 أشهر,بهية المهندسين,مطعم أطباق اللحوم,google_maps,"[""food"", ""cleanliness""]","{""food"": ""negative"", ""cleanliness"": ""negative""}"
1664,"كافيه كبير ومميز
خدمه ممتازه
موظفين رائعين",5,قبل 3 أسابيع,بينوس كافيه,كافيه,google_maps,"[""ambiance"", ""service""]","{""ambiance"": ""positive"", ""service"": ""positive""}"
4195,ماشاءالله على الإستقبال والضيافه أحسن ناس واجدع ناس كل الموضفين متعاونين لطفاء 😗😗🥰😍🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰😍😍,5,قبل شهر,فندق القاهرة,فندق,google_maps,"[""service"", ""ambiance""]","{""service"": ""positive"", ""ambiance"": ""positive""}"
